customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
7211-CY16,Female,1,Yes,Yes,49,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),44.86,2198.14,No
8948-CZ20,Male,0,No,No,11,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),87.2,959.2,Yes
9911-DY96,Male,0,No,Yes,29,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),103.76,3009.04,No
5520-BY47,Male,0,No,Yes,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),134.8,1078.4,Yes
2730-DZ87,Male,0,No,No,69,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,111.81,7714.89,No
6225-BY51,Male,0,Yes,No,72,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,One year,No,Bank transfer (automatic),97.31,7006.32,No
2962-AY46,Male,0,No,Yes,60,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,One year,Yes,Electronic check,109.64,6578.4,No
6965-BW73,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),24.76,74.28,No
6307-DZ77,Male,0,No,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,47.9,2251.3,No
3202-CY12,Female,1,Yes,No,71,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.57,2880.47,No
3342-BW65,Female,0,No,No,69,Yes,Yes,DSL,No,No,No,No,No,No,One year,Yes,Electronic check,73.47,5069.43,No
4045-DZ57,Male,0,Yes,No,61,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.3,2580.3,No
6391-DY84,Female,0,Yes,No,18,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,83.29,1499.22,Yes
3205-EZ17,Female,0,Yes,No,12,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),98.31,1179.72,Yes
5714-CX60,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.17,336.51,Yes
5667-BX72,Female,1,No,No,19,No,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),64.81,1231.39,No
8854-EY65,Male,1,Yes,Yes,50,No,No phone service,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,80.98,4049.0,Yes
4973-CZ71,Female,0,No,No,4,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Two year,Yes,Mailed check,97.23,388.92,No
5735-AX20,Male,1,No,No,10,No,No phone service,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,75.09,750.9,No
6995-BZ97,Female,0,No,No,11,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.46,346.06,No
2545-EY22,Female,0,Yes,No,16,Yes,No,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Electronic check,83.31,1332.96,No
7947-AX28,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,84.98,84.98,No
8155-AX87,Female,1,No,No,6,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,One year,Yes,Electronic check,98.06,588.36,Yes
1815-BX13,Female,0,Yes,Yes,43,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),36.24,1558.32,No
1002-CY78,Female,0,Yes,No,14,Yes,No,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,80.61,1128.54,No
7134-EZ32,Male,0,No,No,11,Yes,Yes,Fiber optic,No,No,No,No,No,No,One year,Yes,Credit card (automatic),88.17,969.87,Yes
4122-AX73,Female,0,No,No,38,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),42.79,1626.02,No
4114-DY67,Male,0,No,No,9,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),102.42,921.78,No
4443-DW53,Female,1,Yes,Yes,44,Yes,No,DSL,No,No,No,No,No,No,One year,No,Credit card (automatic),60.04,2641.76,No
2707-CZ47,Male,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.81,7247.41,No
4815-CY25,Male,0,Yes,No,2,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Two year,No,Credit card (automatic),97.92,195.84,No
4039-AW47,Female,1,Yes,Yes,24,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.14,747.36,No
9516-AY44,Female,0,No,No,46,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,76.2,3505.2,Yes
3507-DW57,Male,1,Yes,No,40,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),43.79,1751.6,No
4178-EY18,Male,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),34.89,2232.96,No
6851-EX95,Female,0,Yes,No,68,Yes,No,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),89.51,6086.68,No
7286-CW90,Male,0,No,Yes,7,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Electronic check,98.16,687.12,No
9904-CW25,Female,1,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,41.94,125.82,Yes
6260-BW33,Female,0,No,No,1,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),125.62,125.62,Yes
5899-DW95,Female,0,No,No,4,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),98.73,394.92,Yes
8547-AX93,Female,0,Yes,No,8,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,100.46,803.68,No
6378-DW91,Male,0,Yes,Yes,69,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,28.17,1943.73,No
2571-BZ30,Female,0,Yes,Yes,62,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),31.91,1978.42,No
1728-AZ18,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),96.12,865.08,No
7767-CZ88,Female,1,No,No,59,Yes,No,DSL,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.66,6233.94,No
2119-DW59,Male,0,No,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),43.15,345.2,Yes
8590-DY15,Female,0,Yes,Yes,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,48.86,1123.78,No
6825-AZ80,Male,0,Yes,No,8,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),127.3,1018.4,Yes
5570-DZ89,Male,1,Yes,No,48,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),44.28,2125.44,No
3222-AZ24,Female,0,Yes,No,68,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,109.08,7417.44,No
1787-DX84,Female,0,No,Yes,1,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,Yes,Credit card (automatic),78.51,78.51,Yes
4650-BX23,Female,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,29.53,88.59,No
7071-EW53,Female,0,Yes,No,6,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),102.33,613.98,Yes
2709-DW53,Male,0,No,No,53,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Bank transfer (automatic),77.37,4100.61,No
6903-CY10,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.7,398.5,No
4506-AZ59,Male,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,119.04,952.32,No
2461-CW88,Male,0,Yes,No,5,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),33.85,169.25,Yes
8928-CZ32,Female,0,No,No,54,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),111.68,6030.72,No
7115-AY58,Male,0,No,Yes,63,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),96.63,6087.69,No
9892-AW32,Male,0,No,No,50,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Electronic check,125.17,6258.5,Yes
3796-DY70,Male,0,Yes,Yes,66,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,34.45,2273.7,No
2610-AZ35,Male,0,No,No,52,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,88.91,4623.32,Yes
6475-BX40,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,124.49,7842.87,No
3800-CW37,Female,0,Yes,No,68,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),121.84,8285.12,No
4929-BZ18,Female,0,Yes,No,54,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,102.19,5518.26,No
6022-AW16,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Credit card (automatic),80.85,242.55,Yes
7402-DW76,Male,0,No,No,72,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Mailed check,100.09,7206.48,No
2774-CZ32,Male,0,No,No,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,50.18,200.72,No
8425-DW87,Female,0,No,Yes,48,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,Two year,No,Electronic check,107.9,5179.2,No
5237-CX20,Female,0,No,No,71,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),104.89,7447.19,No
1760-DZ61,Female,0,No,Yes,53,Yes,No,DSL,No,No,No,No,Yes,No,One year,Yes,Mailed check,72.22,3827.66,No
8439-BW17,Male,0,Yes,No,70,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,111.88,7831.6,No
8916-DW73,Female,1,Yes,No,11,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),101.42,1115.62,No
4943-DW94,Female,0,No,Yes,61,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,101.64,6200.04,No
4621-CX83,Female,1,Yes,No,57,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),125.63,7160.91,No
6018-CW18,Male,0,No,Yes,56,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Credit card (automatic),117.49,6579.44,No
7750-BZ54,Male,0,Yes,Yes,9,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,86.5,778.5,No
1087-BY92,Male,0,Yes,Yes,58,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),104.74,6074.92,No
6561-AX39,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer (automatic),107.43,537.15,Yes
5654-DW54,Male,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,One year,No,Mailed check,107.23,6219.34,No
3800-EW72,Male,0,Yes,No,9,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),115.06,1035.54,Yes
6038-BW59,Male,0,No,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),35.36,141.44,No
5780-DZ39,Male,1,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Credit card (automatic),76.0,228.0,Yes
7703-CX64,Female,0,No,No,29,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,81.54,2364.66,No
1747-BZ83,Female,0,Yes,No,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.47,1071.33,No
4488-BX66,Male,0,Yes,No,3,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,No,Bank transfer (automatic),77.0,231.0,Yes
4856-CY90,Male,0,Yes,Yes,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,27.01,108.04,No
5059-AW19,Female,0,No,No,1,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),102.29,102.29,Yes
1409-AZ13,Male,0,Yes,No,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,No,Credit card (automatic),118.16,5317.2,No
1061-DZ73,Male,0,No,No,62,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,111.96,6941.52,No
5592-AY32,Male,0,Yes,No,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,28.41,85.23,No
4360-EW10,Female,0,No,Yes,60,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),111.76,6705.6,No
7700-DX39,Female,0,Yes,No,52,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,122.36,6362.72,No
6200-DZ33,Female,0,No,No,1,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,112.82,112.82,Yes
8454-DW13,Female,1,No,No,68,No,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,No,One year,Yes,Bank transfer (automatic),103.23,7019.64,No
2724-CZ80,Female,1,No,No,57,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),107.34,6118.38,No
1941-EZ18,Male,0,Yes,No,69,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),114.88,7926.72,Yes
4061-BY25,Female,0,Yes,No,21,Yes,Yes,DSL,No,No,No,No,No,Yes,Month-to-month,No,Mailed check,85.93,1804.53,Yes
9587-DX24,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),110.21,7494.28,No
3888-CZ48,Male,0,No,No,66,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,114.52,7558.32,No
2086-DW50,Female,1,No,No,8,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Credit card (automatic),86.88,695.04,Yes
7510-EW98,Female,0,No,No,62,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Two year,Yes,Bank transfer (automatic),89.05,5521.1,No
9664-AZ94,Male,0,Yes,No,39,No,No phone service,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),94.33,3678.87,Yes
2868-BW64,Male,0,Yes,Yes,67,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),37.0,2479.0,No
8698-BX68,Male,0,Yes,No,72,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,63.0,4536.0,No
8973-BZ78,Female,0,No,No,30,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),96.87,2906.1,No
3865-CX68,Female,1,No,Yes,40,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),98.69,3947.6,No
1120-AY75,Female,0,No,No,3,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),121.54,364.62,Yes
8375-EX61,Female,0,Yes,Yes,57,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,99.8,5688.6,No
1783-AW17,Female,1,No,No,71,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),107.21,7611.91,No
8880-BW42,Male,0,No,No,24,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,105.2,2524.8,Yes
5445-BW14,Female,0,Yes,No,71,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),31.33,2224.43,No
6318-DY90,Male,0,No,No,23,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,19.7,453.1,No
5439-EZ92,Male,0,No,No,59,Yes,No,DSL,No,No,No,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),84.43,4981.37,No
4324-AY60,Male,1,No,No,36,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Credit card (automatic),100.12,3604.32,No
3934-BZ80,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,22.62,1583.4,No
5333-BZ81,Female,1,Yes,No,10,Yes,No,DSL,Yes,No,No,No,No,Yes,One year,Yes,Bank transfer (automatic),81.32,813.2,No
3510-BZ81,Female,0,Yes,No,53,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,111.81,5925.93,Yes
4043-AZ31,Male,1,No,Yes,5,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),106.82,534.1,No
7495-BY15,Male,0,Yes,No,57,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,One year,No,Bank transfer (automatic),100.7,5739.9,No
3581-DY21,Male,0,No,Yes,7,Yes,No,DSL,No,No,Yes,No,No,No,One year,No,Electronic check,64.61,452.27,Yes
3842-AZ83,Male,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),42.69,128.07,No
9358-DZ79,Male,1,No,No,15,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),42.32,634.8,No
2973-AX29,Male,0,No,No,27,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,95.53,2579.31,No
8574-AW36,Female,0,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),27.42,1754.88,No
5737-EW97,Female,0,Yes,No,31,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,One year,Yes,Bank transfer (automatic),118.1,3661.1,No
4238-BY54,Female,0,Yes,No,63,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,95.37,6008.31,No
9386-CX27,Female,1,Yes,Yes,66,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),101.25,6682.5,No
3693-DX61,Male,0,Yes,Yes,6,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,107.27,643.62,Yes
6402-DY28,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,Yes,No,No,Yes,One year,Yes,Mailed check,78.65,550.55,Yes
4773-CY66,Female,0,No,No,10,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Two year,No,Electronic check,97.87,978.7,No
3067-DX73,Male,0,No,Yes,39,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,41.23,1607.97,No
1293-AY85,Female,0,Yes,No,50,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),21.74,1087.0,No
8044-CW36,Female,0,Yes,No,8,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer (automatic),48.41,387.28,No
5178-AZ96,Female,0,No,Yes,56,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,No,Bank transfer (automatic),92.28,5167.68,No
6568-CW93,Male,0,Yes,No,72,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),90.6,6523.2,No
4739-DY89,Female,0,Yes,No,60,Yes,No,DSL,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Mailed check,98.01,5880.6,No
9984-CY96,Female,0,Yes,Yes,58,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,41.16,2387.28,No
5511-AZ93,Female,0,No,No,49,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),113.85,5578.65,No
6405-CZ56,Male,0,Yes,No,57,Yes,Yes,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Credit card (automatic),95.6,5449.2,No
6356-EY92,Male,0,No,No,39,Yes,No,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,No,Mailed check,111.99,4367.61,No
8224-AZ10,Female,1,Yes,No,64,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),28.42,1818.88,No
4051-BX73,Male,1,No,No,59,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,101.06,5962.54,Yes
9433-AY46,Male,0,Yes,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,114.41,343.23,Yes
8807-BY73,Male,0,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),107.86,3775.1,No
5881-EY69,Male,1,No,No,55,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Mailed check,49.23,2707.65,No
6605-EW67,Male,0,No,No,67,Yes,No,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,72.45,4854.15,No
